"filename", "language", "JSON", "PostCSS", "PHP", "Markdown", "XML", "Properties", "Batch", "JavaScript", "Shell Script", "Diff", "YAML", "Ignore", "HTML", "reStructuredText", "comment", "blank", "total"
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\CONTRIBUTING.md", "Markdown", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\README.md", "Markdown", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 39
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\composer.json", "JSON", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\docs\en\index.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 8, 23, 69
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\docs\en\sidebar.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 5
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\psalm.xml", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\src\Doctrine\Instantiator\Exception\ExceptionInterface.php", "PHP", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 15
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\src\Doctrine\Instantiator\Exception\InvalidArgumentException.php", "PHP", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 53
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\src\Doctrine\Instantiator\Exception\UnexpectedValueException.php", "PHP", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 62
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\src\Doctrine\Instantiator\Instantiator.php", "PHP", 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 36, 256
"c:\Users\alter\gw2-guild-login\vendor\doctrine\instantiator\src\Doctrine\Instantiator\InstantiatorInterface.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 25
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\README.md", "Markdown", 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 407
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\composer.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\DeepCopy.php", "PHP", 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 52, 325
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Exception\CloneException.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Exception\PropertyException.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Filter\ChainableFilter.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 25
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Filter\Doctrine\DoctrineCollectionFilter.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 34
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Filter\Doctrine\DoctrineEmptyCollectionFilter.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 28
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Filter\Doctrine\DoctrineProxyFilter.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 23
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Filter\Filter.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 19
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Filter\KeepFilter.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 17
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Filter\ReplaceFilter.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 40
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Filter\SetNullFilter.php", "PHP", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 25
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\Doctrine\DoctrineProxyMatcher.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 23
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\Matcher.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 15
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\PropertyMatcher.php", "PHP", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 40
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\PropertyNameMatcher.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 33
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\PropertyTypeMatcher.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 53
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\Reflection\ReflectionHelper.php", "PHP", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 79
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Date\DateIntervalFilter.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 34
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Date\DatePeriodFilter.php", "PHP", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 43
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\ReplaceFilter.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 31
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\ShallowCopyFilter.php", "PHP", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 18
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Spl\ArrayObjectFilter.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 37
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Spl\SplDoublyLinkedList.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 11
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Spl\SplDoublyLinkedListFilter.php", "PHP", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 52
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\TypeFilter.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 14
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\TypeMatcher\TypeMatcher.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 30
"c:\Users\alter\gw2-guild-login\vendor\myclabs\deep-copy\src\DeepCopy\deep_copy.php", "PHP", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 21
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\README.md", "Markdown", 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 234
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\composer.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 13
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\BuilderFactory.php", "PHP", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 37, 376
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\BuilderHelpers.php", "PHP", 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 48, 339
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\ClassConst.php", "PHP", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 24, 151
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Class_.php", "PHP", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 21, 152
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Declaration.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 51
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\EnumCase.php", "PHP", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 14, 87
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Enum_.php", "PHP", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 15, 117
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\FunctionLike.php", "PHP", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 15, 74
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Function_.php", "PHP", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 68
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Interface_.php", "PHP", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 13, 95
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Method.php", "PHP", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 27, 148
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Namespace_.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 46
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Param.php", "PHP", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 28, 172
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Property.php", "PHP", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 37, 224
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\TraitUse.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 66
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\TraitUseAdaptation.php", "PHP", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 22, 146
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Trait_.php", "PHP", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 84
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Builder\Use_.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 50
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Comment.php", "PHP", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 16, 210
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Comment\Doc.php", "PHP", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\ConstExprEvaluationException.php", "PHP", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\ConstExprEvaluator.php", "PHP", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 25, 235
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Error.php", "PHP", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 22, 174
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\ErrorHandler.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 13
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\ErrorHandler\Collecting.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 44
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\ErrorHandler\Throwing.php", "PHP", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 18
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Internal\DiffElem.php", "PHP", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 32
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Internal\Differ.php", "PHP", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 20, 179
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Internal\PrintableNewAnonClassNode.php", "PHP", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 72
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Internal\TokenPolyfill.php", "PHP", 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 21, 238
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Internal\TokenStream.php", "PHP", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 29, 283
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\JsonDecoder.php", "PHP", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 109
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer.php", "PHP", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 117
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\Emulative.php", "PHP", 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 31, 227
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\AsymmetricVisibilityTokenEmulator.php", "PHP", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 94
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\AttributeEmulator.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 50
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\EnumTokenEmulator.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\ExplicitOctalEmulator.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 46
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\KeywordEmulator.php", "PHP", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 61
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\MatchTokenEmulator.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\NullsafeTokenEmulator.php", "PHP", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 61
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\PropertyTokenEmulator.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\ReadonlyFunctionTokenEmulator.php", "PHP", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 32
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\ReadonlyTokenEmulator.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 32
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\ReverseEmulator.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 38
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\TokenEmulator.php", "PHP", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 31
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Modifiers.php", "PHP", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 86
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NameContext.php", "PHP", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 40, 285
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 19, 151
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeAbstract.php", "PHP", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 23, 182
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeDumper.php", "PHP", 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 300
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeFinder.php", "PHP", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 91
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeTraverser.php", "PHP", 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 36, 288
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeTraverserInterface.php", "PHP", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 27
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitor.php", "PHP", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 11, 125
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitorAbstract.php", "PHP", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 25
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitor\CloningVisitor.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 20
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitor\CommentAnnotatingVisitor.php", "PHP", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 83
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitor\FindingVisitor.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 48
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitor\FirstFindingVisitor.php", "PHP", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 50
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitor\NameResolver.php", "PHP", 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 28, 269
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitor\NodeConnectingVisitor.php", "PHP", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 52
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\NodeVisitor\ParentConnectingVisitor.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 39
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Arg.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 45
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\ArrayItem.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 44
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Attribute.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 34
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\AttributeGroup.php", "PHP", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 28
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\ClosureUse.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 37
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\ComplexType.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 14
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Const_.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 37
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\DeclareItem.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 38
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\ArrayDimFetch.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 34
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\ArrayItem.php", "PHP", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\Array_.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 35
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\ArrowFunction.php", "PHP", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 85
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\Assign.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 34
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\AssignOp.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 30
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\AssignOp\BitwiseAnd.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\AssignOp\BitwiseOr.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\alter\gw2-guild-login\vendor\nikic\php-parser\lib\PhpParser\Node\Expr\AssignOp\BitwiseXor.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
